Round,Clients,Latent Dim,Hidden Dim,Rounds,Epochs,Batch Size,Learning Rate,Gamma,Step,fraction-fit,Strategy,Recon Weight,Class Weight,KLD Weight,Beta VAE,Proximal Mu,Eta Adagrad,Eta Adam,Beta 1,Beta 2,Patience,Min Delta,Accuracy,F1 Score,Precision,Recall,Train Loss
7,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.6200604013104013,0.6364843922135589,0.7358474545974545,0.6200604013104013,5.641247272491455
8,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.6071440758940758,0.6251282173157173,0.7270143723268724,0.6071440758940758,5.229886187447441
9,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.6975924788424788,0.6817375226939619,0.7126494188994189,0.6975924788424788,4.82684932814704
10,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.784619847119847,0.7788898016644229,0.8430471766409267,0.784619847119847,4.355800257788764
11,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.873515561015561,0.8769951486807548,0.9165143227643228,0.873515561015561,3.9289572636286416
12,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8155541905541904,0.8189339434131101,0.8848849661349659,0.8155541905541904,3.9269932905832925
13,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.854405541905542,0.8533989023572358,0.8841455903955904,0.854405541905542,3.538148045539856
14,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8630988943488944,0.867187764062764,0.9025142837642838,0.8630988943488944,3.398240539762709
15,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8836165711165712,0.882389898014898,0.9165416227916228,0.8836165711165712,3.356039669778612
16,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8742919055419055,0.8732481534564869,0.9101192913692914,0.8742919055419055,3.388293133841621
17,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8554975429975431,0.8570924727174729,0.8904427966927967,0.8554975429975431,3.2352569103240967
18,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.864506552006552,0.8528365017948351,0.8643078955578956,0.864506552006552,3.3673387633429637
19,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8847085722085722,0.8830658820242153,0.9066681129181129,0.8847085722085722,3.089891182051765
20,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8731999044499045,0.8778243205326538,0.903697284947285,0.8731999044499045,3.2290724383460145
21,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.873515561015561,0.8756207912457913,0.9093071155571155,0.873515561015561,3.2383657693862915
22,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8349798662298662,0.8286623380373381,0.8574529887029887,0.8349798662298662,3.2285934024386935
23,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8346642096642097,0.8370855027105026,0.8903950216450216,0.8346642096642097,3.5784894227981567
24,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8152385339885341,0.8146767912392913,0.8698147010647009,0.8152385339885341,3.7002952363755965
25,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8822089134589134,0.879333605896106,0.9052121114621116,0.8822089134589134,2.8929193284776478
26,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.823155541905542,0.8117221794305128,0.8475651788151787,0.823155541905542,3.2886569632424245
27,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8641908954408954,0.8549120142870144,0.8798162610662611,0.8641908954408954,3.0634222957823014
28,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8433575621075621,0.8425501191126191,0.8853172165672166,0.8433575621075621,3.3113125297758312
29,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8534585722085722,0.850799710695544,0.882678213928214,0.8534585722085722,3.18718789683448
30,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8051375238875238,0.7957906270406271,0.8328147140647141,0.8051375238875238,3.4948284228642783
31,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8346642096642097,0.8343122046247046,0.8780144592644593,0.8346642096642097,3.2820219728681774
32,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8537742287742288,0.8521660433118766,0.8857039669539669,0.8537742287742288,3.06516620847914
33,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8540898853398854,0.8518223283848284,0.8806875869375869,0.8540898853398854,2.9872516261206736
34,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8641908954408954,0.8546713312338312,0.8755187817687817,0.8641908954408954,2.949029948976305
35,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8267472017472017,0.8303242339700674,0.8799436611936612,0.8267472017472017,3.339655650986565
36,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8360718673218673,0.8305304899054899,0.8661116473616474,0.8360718673218673,3.466250843471951
37,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8843929156429157,0.8836049263132596,0.9110838923338923,0.8843929156429157,3.050123757786221
38,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.9013189325689326,0.8976688919397251,0.911966511966512,0.9013189325689326,2.921532564693027
39,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8641908954408954,0.8634616733575067,0.8933820996320995,0.8641908954408954,2.9947847723960876
40,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8731999044499045,0.8588958682708684,0.8719902532402534,0.8731999044499045,3.218867633077833
41,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8829852579852581,0.872036725682559,0.888650094900095,0.8829852579852581,2.9633632765875917
42,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8540898853398854,0.8467361232986234,0.8692670755170755,0.8540898853398854,3.2630029784308534
43,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8256552006552007,0.8202802769564133,0.8598599411099412,0.8256552006552007,3.516196383370293
44,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8256552006552007,0.8301262504387505,0.8775321587821588,0.8256552006552007,4.088181694348654
45,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8537742287742288,0.8463151363246061,0.8658704971204972,0.8537742287742288,3.1383365392684937
46,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8652828965328965,0.8626766887183553,0.9000182812682812,0.8652828965328965,3.1406532790925765
47,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8472648785148785,0.8391224181943878,0.8782601595101595,0.8472648785148785,3.77244954639011
48,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8731999044499045,0.8655780416197083,0.8858222670722671,0.8731999044499045,3.3839832279417252
49,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8428968741468742,0.8451472711889378,0.8820912633412634,0.8428968741468742,3.1843628221087985
50,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8346642096642097,0.8317178853637186,0.8680317492817493,0.8346642096642097,4.010802706082662
51,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8540898853398854,0.8472712935307632,0.8735986798486799,0.8540898853398854,3.2238907549116345
52,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8724235599235599,0.8735139240347575,0.8981023231023232,0.8724235599235599,3.353954474131266
53,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.842265561015561,0.8344394990228322,0.8639094451594452,0.842265561015561,3.9960179328918457
54,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8526822276822278,0.8412549706583796,0.8602057414557415,0.8526822276822278,3.7732205788294473
55,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8248788561288561,0.8212879675474373,0.8585745648245648,0.8248788561288561,3.8995518684387203
56,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.842265561015561,0.8394139039972375,0.8735327047827047,0.842265561015561,3.862587292989095
57,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8453965328965328,0.838681637639971,0.8653085715585714,0.8453965328965328,4.0470381710264425
58,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8627832377832378,0.8634034170492505,0.8955592768092768,0.8627832377832378,3.877161449856228
59,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8461728774228775,0.8447626874710209,0.8919647732147732,0.8461728774228775,4.179863188001844
60,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.864506552006552,0.8555082544665878,0.8729980792480793,0.864506552006552,3.6748276154200235
61,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8335722085722086,0.8270346897714322,0.8541997354497354,0.8335722085722086,4.2482218742370605
62,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.873515561015561,0.8670678660261993,0.8853740916240916,0.873515561015561,3.921502537197537
63,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.854405541905542,0.8452820199979292,0.8620507683007683,0.854405541905542,4.157444053226047
64,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8371638684138684,0.8178908136294499,0.828811035061035,0.8371638684138684,4.57605704996321
65,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.863414550914551,0.8526894274053366,0.866855573105573,0.863414550914551,3.8872507015864053
66,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8166461916461917,0.8132353926388017,0.8711394023894025,0.8166461916461917,4.684798399607341
67,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.873515561015561,0.8683043005959673,0.87884971009971,0.873515561015561,3.5687879986233177
68,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8144621894621894,0.8030450824484916,0.8290157852657852,0.8144621894621894,4.5315245389938354
1,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.048636704886704886,0.0047881172881172876,0.0025238326139546963,0.048636704886704886,7.084334903293186
2,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.048636704886704886,0.004788117288117288,0.0025238326139546963,0.048636704886704886,7.147232479519314
3,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.048636704886704886,0.004788117288117288,0.0025238326139546963,0.048636704886704886,7.106407006581624
4,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.0576457138957139,0.016848760927708293,0.02056890471308085,0.0576457138957139,7.040783802668254
5,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.15601112476112478,0.1240226121946552,0.1607616951366951,0.15601112476112478,6.6818331612481
6,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.2629248566748567,0.2642739052278526,0.33750015891560015,0.2629248566748567,6.201596260070801
7,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.5689240376740377,0.5883633996796875,0.7040466602966603,0.5689240376740377,5.7174913618299685
8,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.6517710892710893,0.636001057876058,0.6631423936111437,0.6517710892710893,5.3147586186726885
9,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.7373907998907999,0.7176588338046672,0.7558692316504816,0.7373907998907999,4.80534815788269
10,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.7471761534261535,0.7343141483766483,0.7774369336869338,0.7471761534261535,4.34355205959744
11,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8519058831558831,0.8584710183668517,0.8877335939835941,0.8519058831558831,3.9959330691231627
12,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.88252457002457,0.8848774005024005,0.9060701123201124,0.88252457002457,3.4862589836120605
13,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.9027265902265902,0.9030721686971687,0.914830821080821,0.9027265902265902,3.5514639218648276
14,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.9016345891345892,0.9024820681070681,0.9177613490113489,0.9016345891345892,3.1588501930236816
15,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.9207446082446084,0.9155592145175478,0.9226503289003288,0.9207446082446084,2.928420994016859
16,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8915335790335791,0.8907369896953231,0.9095372157872158,0.8915335790335791,3.118506921662225
17,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8833009145509146,0.8750375552458886,0.8857884670384669,0.8833009145509146,2.9836257961061268
18,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8811169123669124,0.8841689268772602,0.9045708858208857,0.8811169123669124,2.9165979888704086
19,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.9013189325689326,0.8976369403452736,0.9086112898612898,0.9013189325689326,2.936540510919359
20,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8937175812175813,0.8840295829879162,0.8899175961675961,0.8937175812175813,2.8634075588650174
21,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8808012558012558,0.8814672304255637,0.9013722326222325,0.8808012558012558,2.90557332833608
22,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8918492355992355,0.9003774132562011,0.925985929110929,0.8918492355992355,2.757268177138435
23,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8529978842478844,0.8621107265520145,0.9003598566098566,0.8529978842478844,3.1051657994588218
24,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.873515561015561,0.8782079104995772,0.8972431034931034,0.873515561015561,2.77126407623291
25,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.9016345891345892,0.9018376007959343,0.9152611215111214,0.9016345891345892,2.883116523424784
26,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8811169123669124,0.8841689268772602,0.904570885820886,0.8811169123669124,2.8941799269782167
27,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8731999044499045,0.8774433201516535,0.8956437768937769,0.8731999044499045,2.805596351623535
28,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8731999044499045,0.8734029161112495,0.8889097701597701,0.8731999044499045,2.8834597799513078
29,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8627832377832378,0.8655757192215526,0.8949157761657762,0.8627832377832378,3.1424179871877036
30,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8245631995631996,0.8197732734191069,0.8583633146133146,0.8245631995631996,3.512140393257141
31,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8245631995631996,0.8249093149187846,0.8554854367354366,0.8245631995631996,3.289187616772122
32,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8731999044499045,0.8790449217532551,0.9016497828997828,0.8731999044499045,2.947128944926792
33,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8335722085722086,0.8293882921250346,0.8564181876681877,0.8335722085722086,3.253742986255222
34,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8620068932568933,0.8774139237680906,0.9163603944853945,0.8620068932568933,3.0644460717837014
35,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8627832377832378,0.864417251396418,0.8940467252967252,0.8627832377832378,3.223761280377706
36,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8220635408135409,0.8276977666182214,0.8764967077467077,0.8220635408135409,3.8235493501027427
37,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8425812175812176,0.8536421406213073,0.8877313189813191,0.8425812175812176,3.065886603461372
38,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8324802074802076,0.8371309907768242,0.8666329478829479,0.8324802074802076,3.4293805228339305
39,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8130545318045318,0.8131151443651444,0.8543407855907855,0.8130545318045318,3.4823908276028104
40,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8829852579852581,0.8709564246022579,0.8929498491998492,0.8829852579852581,3.528917749722799
41,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8239318864318865,0.8104222635472635,0.8601045038545038,0.8239318864318865,3.7571035888459945
42,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8540898853398854,0.8584555714764047,0.8952548733798733,0.8540898853398854,3.294216122892168
43,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8428968741468742,0.8539906382235928,0.8940790222040222,0.8428968741468742,3.544301390647888
44,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8220635408135409,0.8265890821762034,0.8801432113932114,0.8220635408135409,3.673712544971042
45,3,7,512,100,5,16,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8018615206115207,0.815384039200327,0.8748014248014249,0.8018615206115207,3.655291663275825
1,3,7,512,100,5,32,0.001,0.1,10,1.0,fedavg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.0,0.08811936936936937,0.021107998242144585,0.012033808512904797,0.08811936936936937,6.971057017644246
2,3,7,512,100,5,32,0.001,0.1,10,1.0,fedavg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.0,0.10613738738738739,0.03311338526855768,0.019670703264453266,0.10613738738738739,6.9468479951222735
3,3,7,512,100,5,32,0.001,0.1,10,1.0,fedavg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.0,0.11655405405405406,0.036365911365911364,0.021719927154709762,0.11655405405405406,6.9387110869089765
4,3,7,512,100,5,32,0.001,0.1,10,1.0,fedavg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.0,0.11655405405405406,0.039983880201271506,0.02461389961389961,0.11655405405405406,6.933102607727051
5,3,7,512,100,5,32,0.001,0.1,10,1.0,fedavg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.0,0.11655405405405406,0.03943991443991444,0.0241697579932874,0.11655405405405406,6.934678157170613
6,3,7,512,100,5,32,0.001,0.1,10,1.0,fedavg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.0,0.11655405405405406,0.04234045258072718,0.026537251537251533,0.11655405405405406,6.916542053222656
7,3,7,512,100,5,32,0.001,0.1,10,1.0,fedavg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.0,0.12665506415506414,0.05957311084599413,0.07728016823411561,0.12665506415506414,6.884804805119832
8,3,7,512,100,5,32,0.001,0.1,10,1.0,fedavg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.0,0.17388411138411142,0.12237973212837344,0.18876565790628289,0.17388411138411142,6.866615056991577
9,3,7,512,100,5,32,0.001,0.1,10,1.0,fedavg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.0,0.2113278050778051,0.1699260680878328,0.27302603435415934,0.2113278050778051,6.839702447255452
